term_str,PC0,PC1,PC2,PC3,PC4
meeting,-0.002857094867828384,-0.00044713433361037854,0.0029898117423915868,-0.00021724247737027445,-0.0016193941192072267
spot,-0.0002557450408354321,-0.00041993950114260027,0.0009464755836685584,0.0002954061116014507,-0.0011030108932440004
everybody,-0.0008409087911444072,-0.001653058294430039,3.0941952525873493e-06,3.9170239869724255e-06,0.00032861188926072444
certain,-0.0006803612864955055,-0.003118894205486756,0.002537762915227149,-0.00022657645664145388,-0.002682925067232624
ball,-0.016098252862883477,-0.0014598024821984394,-0.0037777494004363234,0.010406895024297435,0.008283079384590605
warrant,0.006156161234564063,-0.008474141086699697,0.0052120091974033585,-0.006298919008305684,-0.0038495288783416694
discuss,-0.008433399164089667,-0.0011481031417147098,0.0001245643394077851,0.0011961731349134017,0.0016444878281450337
seems,0.0007678669613332421,-0.001942675255330781,0.0010416503585090964,0.002163036981833979,0.0013777011203165196
rest,-0.005989845169675504,-0.002633519553407331,0.002006344825018405,0.0034702263595147932,-0.0003535785075777422
write,-0.006675651282363142,0.00026445729357995847,-0.002076154077387695,0.0002861330526851057,0.0013987870924438682
contribute,-0.0049974938156365925,-0.002496686762911621,0.00369408688546358,0.0021946695027030205,-0.0016587479199912233
answered,0.0020210318821742264,-0.0011076673157092217,0.002330601170725735,-0.0038126765340561037,-0.0014552528810846998
addressed,-0.004198209499912031,-0.0041273048923393925,0.0019654895599473853,0.0008426591530533757,-0.000800205078896314
shift,0.0010236369455520894,-0.004732241233033616,0.0032862545047246806,0.0008005209895594385,-0.0033236122010033907
expectation,-0.0028923752120680844,-0.0036482535731049022,0.0015343635923110584,0.0008638787140479805,-0.0018921340788346978
took,-0.0009874694252868675,-0.0016730083289758898,0.0027421944703830033,0.003599273635258894,-0.0014292031490277556
simple,-0.002948000720037511,-0.004258082890455398,0.00263100668225192,0.0022494564056876848,-0.0006962811575655518
lots,-0.00023094880585552142,-0.004151280849119265,0.0010445795246436312,-0.0012178785234452166,-0.0006876401577520663
hold,0.0013802498864470116,0.0001550753020104326,-0.006809439632438734,0.00028235017612608676,0.0009187212198438882
engaged,-0.00030762428643728957,-0.0033816848583068096,0.0040861218602679114,-0.0008313179275294764,-0.005478356620069457
heard,0.0009360748171793589,-0.004480942418301557,0.003503700963577869,1.3862474887811989e-05,-0.0011655635522256256
scene,0.0018769953016441097,-0.001663946840579612,-0.0021576714094764297,-0.008938477075960514,-0.0066641306841592465
pivot,-0.0013006305140253313,-0.004774501806024198,0.0033032729575944203,0.00034281734383646975,-0.0016417573612446492
blank,-0.01460720223385808,-0.007246200090050845,-0.0007368154513864697,0.015717859988838307,0.001632759445432549
extra,-0.0013008404067579224,-0.0020015421431631895,0.0023652373075569006,-0.0022692352024472236,-0.0028908242540685433
context,0.0005128870492795924,8.066602899309596e-05,0.0008662816694343238,-0.0030916380317537588,0.0021788306033537303
discussing,-0.008855735281672284,-0.0016431639295133639,-0.000378621026735747,0.004642980299855064,-0.00020989366645702206
difficult,-0.0017777647748194892,0.0024342796933906714,0.0014720640827131403,-0.0009925756604844116,-0.0011124181542290245
conclusion,0.00537701581184825,-0.003132305644294596,0.006518260117588391,-0.00012063149120368491,-0.0007574253568732812
opposed,-0.0027346697837815886,-0.002119542554523125,0.002833599232667418,0.00025740734112964376,-0.0030714363826199616
misbehaviors,-0.00469087608454966,-0.0033388868435315585,0.0024578501412827825,0.0012168817036979373,-0.0033492963198266646
awkward,-0.002256978310571153,-0.0008131514208348353,0.0010914033502470626,-0.0034623488905031986,-0.0004940418714438278
takes,-0.003860918264237452,-0.0025567760951506775,0.0014878131855147983,0.0016035959485813957,-0.0025188152415208396
easier,-0.0019210753731227247,-0.001871359012718366,0.0016032957740922142,-6.863314929405759e-05,-0.0013308225971795655
addressing,-0.004427967370472944,-0.00336155461189771,0.0029833912542081543,0.0030689454961663194,-0.0011200904259421286
strength,0.0007320947859756581,-0.003103956029195897,0.003543417491479795,-0.0026425657870865755,-0.004457547399209848
acceptable,-0.005817201700071724,-0.002843875404190356,0.0023510332864712445,0.0029411650022053938,-0.0025670392356415377
lied,0.008014164849683949,-0.008478734447616303,0.0008845900039622143,-0.0003909155340555851,0.004293361684417522
eyes,-0.008686315293022244,0.0007456420350502909,-0.0006966930443452068,0.003199735282839469,0.003416225233436074
loop,0.0026270950069680935,-0.00672146179130967,0.0025898588032984672,-0.0021805553041748475,-0.0044550792933709445
noticing,-0.0039489957227974975,-0.003494820064326357,0.0016922339809467507,0.0011259737159467936,-0.0025900273592726923
twenty,0.008560789825735,-9.36711263625455e-05,-0.007977215547878913,-0.009610542917430435,0.036252356014584625
struggling,0.00361949927640435,-0.007328567963772423,0.0035208634989468235,-0.003258015490057623,-0.005219182705080666
inference,0.0035056774288903976,-0.004198480608629969,0.003160321802638013,-0.004662789432813014,-0.001460687900915137
true,0.005294324700450326,-0.006664090654106847,0.002621708441356766,-0.0009092332407588344,0.0019152848607377898
action,-0.007798551971452329,-0.004583113133835376,0.0013677248042527651,0.004742268127973014,-0.0018222242484336058
non,-0.003590375599970306,-0.0007645983125848792,0.0036343739226355736,0.0006585838068032139,-0.0016730669065184146
prepared,0.002841089507678583,0.002525653207714479,0.004394531449273305,-0.002839563021062881,-0.004403599137567511
phrase,-0.005097801428782253,-0.003779835100794471,0.0017674667965611667,0.0023403049169353775,-0.0013125414541570474
demeanor,-0.000977352347085649,-0.0016942835220434863,0.003591015424223363,0.0008300971043951916,-0.003428065298942851
note,-0.003042756439230873,-0.003084992941604845,0.0016902866479854986,-0.0014292383658288748,-0.004323525386565142
session,0.0019372610805712817,-0.0034634898637634355,0.0002465970599340478,-0.0034481252063350257,-0.005868820558555299
ambiguity,-0.004812532824409038,-0.0035005957696167354,0.003429988335735516,0.004452829969732666,-0.0015244389374770287
ignore,-0.003809798901683392,-0.002651059580572468,0.0031878320976356064,0.0014554311355770401,-0.0037069136193744355
topic,-0.002411220359227585,0.0036482067398072794,0.002668899623302078,-0.0010038103489598636,-0.0016648427615652624
cuz,-0.0003857360962055125,0.003443325269942217,-0.0019134108578633395,-0.004860729999360547,0.004385332949894523
believe,0.003076899197137363,-0.004438353633991821,-0.00039735583378770154,-0.0010411191447161335,0.006989743036512945
knowing,-0.0006078369670321304,-0.0004295274715320212,0.0015959008708708643,-0.0019197142245377097,0.0010457841510786686
allowing,8.600824890946705e-05,-0.003094543545851102,0.0009271167024575375,-0.0042341477911071075,-0.0015312815304813964
looks,-0.0016257624075509656,-0.00222882793108072,0.0011821148793962123,-0.000663894361260127,-0.00133573142408294
examples,-0.0013696052761442172,-0.005481224016648644,0.0019316219266367596,0.0020534041343513087,-0.0011602800244081934
lap,-0.00726642072427604,-0.0041251924421201935,0.00232608907128444,0.005115959985639464,0.0005299020933379632
impersonation,-0.005106962494836057,-0.0028234326974899793,0.003025660051051745,0.005652075169077687,0.0006110355518496424
skills,0.0027847220935516225,-0.004067177372992296,0.00042123379112265347,-0.0015645311098146032,-0.006069447736183897
mhm,-0.0059946926683442005,0.014712651378052772,-0.008121410636579632,-0.010029858691543207,0.014714318383392929
heart's,0.005522033260091159,-0.004198951073311106,-0.0008010786301273944,-0.0028301858919195393,0.006398542972567238
rude,-0.0027999851713017268,-0.0007571675281786709,0.002009380353913125,0.002244289625343601,-0.0013856404986348665
worry,-5.552087130815126e-05,-0.0021701177138424123,0.0016514990738057838,-8.440984082105847e-05,-0.0030050582605920233
worried,0.00040919748419938965,0.0010721205734014298,0.001250864177266808,0.00015594268906206886,-1.6968566764420515e-05
classrooms,-0.006114888868751828,-0.003140512702287001,0.001810011825102084,0.004345943416594331,4.2888956395964466e-05
somebody,-0.0007275228296820147,-0.003948171993178957,0.00200608307023681,-0.0030747518936773866,0.0007611970356729292
falsified,0.00862887150035111,-0.004324037066440541,-0.008383853169380992,0.004754213886630132,0.007253920972329033
check,0.004506326221828507,-0.007623292138436301,0.0015404365569486893,-0.00431262278372684,0.0040783340652298175
elementary,-0.0046564792168616595,-0.001199007936061969,0.0021677104629302924,0.00043587374428442183,-0.0004921177578267317
pen,-0.011904507250426102,0.0013404190346757473,-0.002854161200093641,0.006408849329579843,0.010163684528710101
small,-0.00011838927358692062,-0.0038679617241557285,0.0026652273726433945,0.0010605322170808777,-0.0032242187773704268
guiding,0.004444144291734237,-0.007210328704274324,0.0013779902005938778,-0.004992543700984081,-0.005647079071736699
option,-0.0022770070498519803,-0.0040507137555122865,0.0029750280408225036,0.0017097250260556774,-0.00012307797954489848
refer,0.0028359520555636076,-0.005474179652868735,0.0037373536204111965,-0.0009375845015622073,-0.003113633235050477
mario,-0.0044556646184397905,-0.0019450875227145367,0.0018136827471137264,0.0018799123419195845,-7.009180774693269e-05
mouth,-0.004157904494143661,-0.002682660602018162,0.001963534858668565,0.004897207555089395,-0.00013632346907242287
weird,-0.0011885541131413137,0.0044499811322683035,0.002610913794443764,-0.0022870642206828254,3.70145259024368e-06
drum,-0.0048776107049327035,-0.0037588271719158385,0.003004887556459346,0.0046607930355264705,0.00044876383325928983
simulations,-0.0009657301703317863,-0.0004784907031501753,-0.00047741963206976776,-0.0013357502055950364,-0.0026909783404231408
power,0.0037783937733285554,-0.006274437600754767,0.0011492357168733838,-0.0014056315282898037,-0.0006164951384875711
gone,-9.258865244417258e-05,0.00427313197070358,-0.00023121092672473263,-0.000264202882567131,-0.0004233631336458491
friend,-0.004990805823149723,0.00019857255556087744,-0.00016226883798135488,-0.0004900766443702488,-4.204057945010725e-05
defiant,-0.004029165986212503,-0.003896387784163234,0.0019939098961556604,0.002128381342267661,-0.001156793928360249
mom,-0.004439792884225758,-0.0028076333277623827,0.001630280593896479,0.0018801059263902744,-0.0015390408544317575
lead,0.003268768239132975,-0.003523989872286999,9.672272356213042e-05,-0.0005841998799641123,-0.0008169790869847745
table,-0.0043673688253105586,-0.00027815116735520784,-0.0002742516513061586,0.001995851632685193,0.002042970455028738
raised,0.002324132464089534,-0.0036059101210486524,0.002748044097047381,0.001332068796143141,7.257204454441733e-05
sitting,-0.0022617903206583155,0.0003971896789804051,0.0011309903842810034,0.0017147882945364715,-0.0007790034459050155
draw,-0.002634679006463296,-0.00038878486594625013,-0.0009440246372511264,0.0006593760162416975,0.0012941086662901558
helped,0.00171191386751158,-0.0022486638372267763,0.003498281320200138,-0.002191298486336821,-0.002675619998169142
laughing,-0.0030960898486159915,0.006093377720869725,-0.003948339945845884,-0.008148940838131929,0.0032728588274463354
appreciate,4.890330748468697e-05,-0.001286045869403994,0.000684498379516595,-0.00033928354426970977,-0.001618142938773365
huh,-0.00044183068871890075,0.0034416028938445017,-0.002796492494366448,-0.0038079008719727023,0.004801662222301149
outside,-0.002708864429942505,-0.0002280577617498775,0.0001246525418032426,0.0001553443116726795,-0.0004892642165879286
result,0.006842008117171857,-0.007293032425476885,-0.01948634610378239,0.01168013711351889,-0.014303950273580132
hi,-0.0012105999180210489,0.005056492280748475,-0.004053385770465188,-0.008502671672947697,0.006416015879228649
chocolate,-0.003872317334596403,-0.0013738552842440712,0.0020588983031586765,0.002745294069727536,-0.001389238893860014
identified,-0.00022503190261371914,-0.002800901963843994,0.003117664337734241,0.002246695711214631,-0.0022260075763942443
beads,-0.014741811765835547,-0.003191088224502807,-0.0013460697078997279,0.014055998481057014,0.008133410226980393
cue,-3.872037557348161e-05,-0.004725799709020487,0.0033239143672546298,-4.552372197262813e-06,-0.003010501899515109
quality,0.0037468049938831757,0.0035312396494220247,-0.004566776876594241,-0.005773766111535687,-0.0062412345449575695
pause,-0.003529527948250843,-0.00038605461182537155,0.00022807426884060718,0.00014300704305362038,-0.0005007470630505365
body,-0.00069976656359221,-0.0004274099222906826,0.0012250410174709783,0.0017433468781670753,0.007132932920753275
answering,0.0036537069249686447,-0.0014658513917318627,0.006116409439992743,0.001211279542454024,-0.003010275230306523
fall,-0.001617137724170062,0.0017363678262427157,0.0009684179184579721,0.0018465039321462515,-0.001299289191380679
sound,-0.001561066142492185,-0.000805873484541738,0.002060923299100629,-0.0007620012581932141,-0.0011953096634920058
comfortable,-0.005255963395742001,-0.0007720909898487334,0.00036200502612908364,0.002293448177981152,-0.0015038690119735655
mistake,0.0022560657311246146,-0.005709006547564787,0.0038670527476210898,-0.0031181650897497085,-0.0027947311844727673
future,0.0010380154346915692,-0.003790855855932924,0.001980106859189972,7.585471824119903e-05,-0.0033526225524070376
zero,-0.0053597570654729115,-0.001511496465644888,-0.0009461122830623653,0.0012877907572008051,0.00040533879628199383
building,0.0016493652601598033,-0.0027839902707552217,-0.0002785030417527038,0.0001487063477660372,-0.0022250466958003037
x,-0.0034797936224978602,-0.002017991510070298,0.0011062972806481625,0.0017030253682628466,-0.0006312512425535561
order,-0.000883199170743728,-0.002147177983568258,0.001400497772199836,-0.000831812922562912,-0.0016781294049937876
gosh,-0.002863602810338913,0.004462512398162318,-0.0007919944956990587,-0.0039509971891822085,0.00465259279094002
balance,-0.0018945065318471822,-0.001410035268143441,0.0014103692133035012,-1.2406528206080225e-05,-0.0016022510940522745
section,0.004939876107070946,-0.004454704722740361,-0.0011930910111715603,-0.0006653824659374109,0.0011491425681124027
throw,-0.008306814794929765,-0.0021865769665262744,0.0004879747043483705,0.007490372208328393,0.003445706023391381
spending,-0.004762240149337352,-0.004522440818751926,0.0026217126037671886,0.002900458389081072,-0.00212111860334121
changed,0.006473661904087711,-0.009439504733627617,0.0031442940869080504,-0.005470233551262677,-0.0015861267386548736
clearer,-0.001771926127542261,-0.0031266312172895596,0.0025040293666345687,0.0013752516767470595,-0.00033124972144215833
participate,-0.0015637546155841875,-0.002514192945354397,0.002917226302913277,-0.0026308216143068803,-0.0028533880135340793
hangnail,-0.000325828082926459,0.006665308754599719,0.0021094566907529123,-9.412211430008195e-05,0.00247953321153583
lines,0.0013380338322678102,-0.004558006362352541,-0.0005297465365872345,0.00019911726205189785,0.0007074476639546513
alrighty,4.476740639369271e-05,-0.0014059588290796822,-0.0011679666306410887,-0.007697487216277172,-0.005292945269066958
culture,0.00030224416509472274,-0.003922562146919707,0.00011419743974062189,-0.0019026233954750516,-0.005904827471994494
stopping,-0.005681347037472585,-0.0007161899034261398,0.001034526383697407,0.002129829971053109,6.23981719139999e-05
highlight,0.0009851536010481682,-0.003940651422126239,0.0020488947764892695,-0.001226025266517171,-0.002590061849215245
develop,0.0022727490536093966,-0.003967354205524708,-0.002471719401509697,-0.00041469573125890843,-0.006094218633561238
conversations,-0.003884793467261899,-0.00022840277381263436,0.002390648535390681,0.0018032383922129893,-0.001334075002996266
exciting,0.0014374645545931813,-0.0033768252156906047,-0.00019386585077063356,0.0009024823636912872,-0.0009727249338409784
connections,0.002572766899414643,-0.0038792512931342523,0.002443607299709716,-0.0012407035747870395,-0.0027829423599160146
expected,-0.000528937356171581,0.0012195351312808108,0.0007920337527739389,-0.004073616235004853,-0.00042886351365904973
fact,-0.00044599160445567596,-0.001801449736283979,0.000701980778369349,-0.0012078280604576504,-0.001147825337087385
ah,-0.001739588573139718,0.005676709163140235,0.000133944547949176,-0.0008105900502448926,0.001414856482408548
effective,-0.003546011206976155,-0.0010782105452975528,0.0011194064356491941,0.0013845767686749856,-0.0009063259882311559
opportunities,-0.0010990784531163006,-0.0026028428466576175,0.0023555282280323187,0.0002819008971707533,-0.003011408410106695
misunderstand,0.0022032837499226148,-0.005469766100212552,0.0027509179246142604,-0.001975518588206241,-0.005050942607986592
twice,0.0017357354344117925,-0.0005539948787197157,0.0016117851651475047,-0.0013546589673565485,-0.001800451587524745
acknowledging,-0.0040270698801668356,-0.002490646187447267,0.0012207155569531137,0.0017053866815023204,-0.001967321422270728
full,0.0002575133624804682,-0.0009168893867608251,0.0017805514659853527,-0.0009138028765143708,0.0005885200891915256
recognized,-0.0005832916632072752,-0.0017695372643838061,0.0023510614883563825,-0.0006604271654349084,-0.0023630053937498696
activity,-0.0029416839799375296,0.0005264988536326359,0.0023023457742304297,-0.00024259411478746884,-0.0011513300681998812
children,-0.0017378982026900601,0.0008271456191798585,0.002526838958704044,0.0004812698823300054,-0.0023021288042828327
beautiful,-0.003060438891159651,0.00042578097677236065,0.0017675474207683578,0.0002764375559004249,-0.0011424536694907834
mouths,-0.0023373192790411283,-0.0014810620301100232,0.0021572229312123497,0.0007906970654591172,-0.0004954548636851094
staying,-0.0030959610607751223,-0.00012271795018506125,8.721266166825966e-05,-0.0006104245623154707,-3.645965565081098e-05
hoping,0.002262702973282304,-0.0030966287569784224,0.003813540592108457,-0.0022287345670372657,-0.0018255127000714171
complete,0.001314651679281604,-0.00362232461295499,0.00212422829455464,-0.0029797953467171666,-0.004038912897464199
shut,-0.0028571622346397216,-0.0012323113902974272,0.0016504810874303896,-0.00033980228299211184,-0.0009561601642381903
include,0.003243860734889497,-0.005389021738072415,0.004866249981932491,-0.00249339505143444,-0.002177607038081727
welcome,-0.0023877290377713597,-0.000354300000193611,0.0003602198212621621,-0.002586348685976434,-0.0032206443554928283
hope,0.0010411095679492331,0.0023444033347503764,0.005442503298656249,-0.0022529664308571927,-0.004839073071087221
blown,0.005552128035791845,-0.005077201767524648,-0.0012291974004976687,0.001273866561266965,0.0017775587413811095
tool,-0.00311272546760027,-0.0027004624294006594,0.0016291868754328097,0.0017499128358452669,-0.002192217767387832
elevator,0.005170284174441826,-0.004253155924726703,0.0019959838894223615,5.644679203195331e-05,0.001609102722806949
vanilla,-0.0032302645557635012,-0.0002430506459771734,0.0016421200134103834,0.002041795449664268,-0.0004767789063292011
caught,-7.319989298426248e-05,-0.0032014896746438977,0.0012779660456006122,0.0015952572858781492,0.00024733556852002056
break,-0.0009736459261863396,-0.001359765695751991,-0.0012644135770317677,3.0475085018095837e-05,7.124496935511614e-05
instance,-0.0012554923848996883,-0.0028857305377538215,0.003509658219378262,0.002226063247274038,-0.002069464816209156
warm,0.000278076514830656,-0.0013131948974363825,0.0017760041633638726,-0.003774338897336107,-0.003154693586469645
whispering,-0.005527160613982453,0.0012635191175678164,-0.00017220875728349365,0.000654201144861173,0.0042977822926511524
encourage,-0.0003459303194702711,-0.0026457915757916776,0.0016208140186260336,8.946642372897571e-05,-0.001009181792643088
watch,-0.003512264418073046,0.004814211010620036,-0.0024201939423848908,-0.0038708051443499198,0.004847635686128455
wonderful,-0.0008095950142914712,-0.0013945070814852503,0.0019360603908974232,-8.792285221479856e-05,-0.0009821377248566956
rephrase,-0.0017519358361117805,-0.0032161238038367333,0.0017764240176488689,0.004451035584524504,-0.00033636650911018765
movies,-0.0012091857654100402,-0.001723644912778105,0.002046796623175341,6.11164613469066e-05,-7.622333483625713e-05
general,0.0001627398704930266,-0.0010090454131774637,0.0025679871969857175,-0.0039003064901135336,-0.0012916823559563156
suggest,0.0006174959538911779,-0.0041788645205819925,0.0010025032715104884,-0.0004301742103886539,-0.000907890520794864
praise,0.0016488302143106333,-0.0034427490733191747,0.0040875324338345564,-0.003730492999658466,-0.005573392462516223
top,0.0023143375253017605,-0.0023226071497256533,0.0005257082554683099,-0.00042705791761053335,0.004052725442172119
approach,-0.001145931162130965,-0.0025680056871856998,0.0010890894092831327,-2.1554285462170314e-05,-0.0011513480267544263
interested,-0.0006520372573963503,-0.0005969798921850183,0.001494354366449209,9.598204043643137e-05,-0.0007340312716533343
longer,-0.0012182858683258732,-0.0005108416616789661,-5.335660310381075e-05,-0.00040849242042403873,-0.0007465628308068579
role,0.0019807222244764633,-0.0027465941187523025,0.0018021205380391388,0.000518288967845489,-0.0026414618759126062
space,-0.0006534325083588517,-0.0033714581643094735,0.002362709621002767,0.00013261213919333988,-0.0006129859597413215
situations,-0.0010694975595894967,-0.0022730912765122815,0.0011629270302970602,0.0005967331389841857,0.0007627972382259145
interpretation,-0.002861774251811266,-0.00021448159937820222,0.0014015375335694386,0.00027364548288844206,0.00046207643626615136
wonder,-0.004355671034554412,0.0005043239930019603,-0.0009478889415506685,0.0005010043850104107,0.0030186370057843246
behavioral,-0.0018784348414312506,0.00011914515740068015,0.0012615280502848215,-0.0012747900533861482,-0.003166929196517404
pulling,0.00024590106637611335,-0.0045297469588128116,0.000947669073761163,-0.00011055035182752945,-3.88727411674969e-06
worked,-0.0015067500037713136,0.0009289949388731503,0.004386804582642667,0.0026439069750459616,-0.0013520651211519697
frame,-0.0021528592393678632,-0.003192121211056874,-0.00013776831561067244,0.0008588591038404121,-0.0021510162901254804
deal,-0.0009014181718573011,-0.00017418661998568148,0.0008121837406426418,-0.0017723821575573256,-0.0017875530663137408
followed,0.0023857627747418193,-0.004097634198899675,0.0017120266200342528,-0.0013275123519626213,-0.0012513153500409643
explained,0.0006893434560800905,-0.0032720438789411183,0.0028638464232838318,-0.0006592502786405738,-0.0014960813445371332
dive,-0.002603954491999133,-0.0006288466524291501,-0.0005640329805887499,-0.002794505072359036,-0.004540160389548202
participating,0.001831184131751478,0.0004494190354427746,0.0035482563327700863,-0.0002432898629355402,-0.0023634948410870367
sending,0.0015668605700953667,-0.002466423071545317,0.001422814683805593,-0.0020518938054329434,-0.0030917907262406996
leaves,-0.0006297654816146604,-0.0028034360051276447,0.002311915001197147,0.0010955496971161319,-0.0004542120714427214
create,-0.0017565306713373868,-0.0013556855955130379,0.0015602808488576223,-0.0002764930593418798,-0.0011734495709351724
peers,-0.0037623134988681523,-0.002238869549390207,0.0010628196787929524,0.0024199304583052365,-5.144449047178859e-06
seen,-0.0002711059443664487,-0.0013385103129350728,0.0009251347183938448,-0.0016867722744455154,-0.0001552710014725151
desk,-0.00497758786241527,-0.0004568943780245627,-0.0006995924501130258,0.0011399473457085183,0.0017328945699512722
state,0.0005266673770385856,-0.00025512077129417454,-0.00022805961027053527,-0.0006064522705042426,0.00020315987950000894
course,-0.0025751129794381383,-0.0020318024905230433,0.0026357815820432034,0.001696872847499846,-0.0016465351756249328
looked,0.004491479080170601,-0.002105128638309262,-0.0021742359514704264,0.00015125442112098717,-0.0001922097719922358
involved,-0.002633459735680075,-0.0018905888059906637,0.0025549155801282758,-0.0013494079378474093,-0.003409857097114144
ensure,0.0017927940119894514,-0.004456520818246662,0.00445625050411624,-0.002947787214098546,-0.0043943711184084916
adding,0.0009854971568132264,-0.003441851180561859,0.0015030362383882234,0.0007220827600773442,-1.2683909814388633e-05
strengths,0.0013017291402365359,0.00032887505961386556,0.0038154740871267473,-0.0031341418319036306,-0.0011197157671930002
tricky,-0.0010977280848132795,-0.0013686602576542795,0.0017343731049491078,0.0008903566688807808,-0.0016577223926730025
blah,0.005090485078346001,-0.004113812563638144,0.0018993300361187066,-0.0023079597960035574,0.0037965761202452286
personal,-0.0008708693128159456,-0.0015553604392462574,0.001766225112337872,0.00016614739070272842,-0.002249176409493219
daughter,0.006500761885858879,-0.0009005297081980142,0.0062439454942133455,0.004687602824506507,-0.0015711034577065705
rate,0.005451058456539967,-0.0017441510719909082,-0.0036468199712807545,-3.684300181322887e-06,0.008164350469038935
katie,-0.00311785307670041,0.00022092180122272213,0.001036752624171832,-0.00017491023039980553,0.0015363223335417176
aligned,0.005177323198447253,-0.009428248741841817,0.002769569925350283,-0.00261529126611257,-0.005264879889494502
generate,-0.005248797934850521,-0.0014578279092201556,4.528253184129653e-05,-0.002297451016976998,-0.0026030507428783578
gotten,-0.002717033148990049,-0.001207358967853993,0.0011208274206287183,-0.00048525570424583816,0.00019733989177948878
drawing,-0.005287215314277968,0.0002113775556806136,0.0003154804795229058,0.001365494446931219,0.0022231155386373404
clippers,-0.001566390463325311,0.005130819681226654,9.981958051043356e-05,-0.0008004749682781498,0.002029821634066886
provided,0.003271788019386348,-0.003666025803963827,0.00402234231048159,-0.002831947861094679,-0.000805590146227788
high,0.0009722382945573397,-0.0010542653810695789,0.0018106927152875866,-0.001792520893174013,-0.002461266232934699
lower,-0.005862910993545623,-0.002567474800266115,0.0014274051089268832,0.005951266936190444,0.000539593549730189
miss,-0.0027253347531551206,-0.0004019112841097883,-0.0003130918384360996,0.0010591612759873886,-0.0012097325075046586
quieter,-0.003548358425662768,-0.0012762061565490023,0.002196625718526895,0.0030458549404919644,-7.905834314583542e-05
reread,0.0036047887560395698,-0.0034691971768725403,0.0008656272497701518,-0.0030812304391427394,0.0037532632942505807
acknowledged,-0.0016090876115050332,-0.00032965870306843505,0.0023821077059679673,-4.0336521911070644e-05,-0.0026088610166650227
acting,-0.0022613113525466895,0.00018046356681481385,0.0012147457010611724,-0.000626548538221575,-0.0005143071997836012
nonverbal,-0.0032194984911779563,-0.001061744508455223,0.0018786874131361954,0.0008265594356118214,-0.001410551006693535
statements,-0.001714843872167277,-0.0034885899629578643,0.001263601246062054,0.0028927103454900412,-0.0010273160161868257
lost,-0.001640413436610037,0.0026128673843695788,0.0014641200974471347,-0.003055964337884418,-0.001734913141014395
drop,0.003509306657749553,-0.007053641704486173,0.0008232536542537926,-0.00228450404881474,-0.005738337443637034
stayed,-0.0014825691778128595,-0.000719117275273234,0.001967203656045969,0.0012822613585102298,-0.0005948472332434569
shorten,-0.0034240827604073,0.00016147931989142424,0.0014886676057650635,0.0033618164764848504,-0.00017081798943973438
normal,-0.0007216683548419736,-0.0008533683063581731,0.0016651300482567618,0.00032695032592666885,-0.0002838063970458609
run,0.0003223330234857626,0.00176957772572401,0.0037701915463416624,-0.0004466865213461393,-0.005122243540359291
moved,0.0009164769582994915,-0.0028512728839829573,0.0023401398185356444,-0.0019467861209655885,-0.002347896463893862
referring,0.0026902418696976016,-0.004442454580407113,0.00393269062871666,-0.0035266965494611703,-0.003206469795174622
reasoning,-3.965742870406682e-05,-8.172186467525586e-05,0.002436523140911718,-0.0022615687595932566,-0.0007030784296941677
correcting,0.0015439086200035787,-0.00190319819034822,0.003185890915001355,-0.0008107062417970131,-0.00169224731648088
stopped,-0.004174809767801209,-0.002538966302543263,0.000913625101419251,0.0009839442481552037,-4.789205160947801e-05
instructional,-0.002594065000042635,-0.0006646753985585983,0.0007005367219429843,-0.00012893563635877825,-0.0008910267960379769
challenge,-0.0027599129991295306,-0.003953263584354097,9.835625316159589e-05,0.004957520162909654,-0.0003337277181142645
useful,-0.0009075854343399965,-0.0006837204688727429,0.000955666012155057,0.0013707062288821881,0.0002057038876547399
paragraphs,0.004806826893526354,-0.004701144083824769,-0.0029874254804553124,0.0006632230536142581,0.0020419569186191436
growing,0.008123072268691389,0.0006362050315004624,-0.00616334125360624,0.002302612166793995,0.008787857470456283
madam,-0.0024494144513544577,0.005204828609720801,-0.0023135509229152327,-0.00322644091764149,0.004699343016072971
avoid,-0.0015845155220440058,-0.0034353773648255195,0.002744144566573506,0.0010084559110592303,-0.0018109982395394593
realized,-0.0006185109391181153,0.0002717087215985519,-0.0001470038142213811,0.001712426784435808,-0.0012425932569483178
feelings,0.004177316957424668,-0.0006047062488793263,0.00021801374449790476,0.0022353803299800037,0.003378578695844266
nerve,-0.0017891776843956492,0.0045018995271912405,-0.0006529072348492355,-0.0038475105663236323,0.0036925011134183545
kinds,-8.829997109752272e-06,-0.0021464046786609466,0.0017685356198979187,-0.00039735511936914056,-0.0012633124657372642
deeper,0.0019468644777459595,-0.0021771842639636053,0.0007780954042718033,-0.0006285058089405424,-0.0005910596206037947
brain,-0.002552332158975911,-0.0010145334544613056,0.00045790321543471717,0.0008434362564786839,-0.0016395897837189078
adults,-0.0018133738328550647,-0.003539153783529318,-0.0009873902190265947,0.001750940080969156,0.0001830891557923046
finish,-0.0026273198359081404,0.001332771894474372,-0.0025439282568848667,-0.004117008540654847,-0.005353198345966483
funny,-0.001983211111002488,0.002644076603828385,-0.0010291015989918274,-0.0019520052817668106,0.001055855897896681
care,-0.0017369151895147295,0.0005935976147445692,0.0005386393157033189,-0.0006574323851211917,0.00012140905154135842
picking,-0.0027058498868879326,-0.0015004706770270426,0.0008294077848552873,0.0002535340998241916,-0.00043209700298651245
